estrato,pmid,geneid,hgnc_symbol,status,forma_casada,trecho_evidencia
Q1_Super_Populares,31629819,23411,SIR2L1; SIRT1,sobreviveu,,
Q1_Super_Populares,12525641,983,CDC2; CDC28A; CDK1,descarte_a_fora_abstract,,
Q1_Super_Populares,39079530,8878,A170; OSIL; PDB3; SQSTM1; p60; p62; p62B,descarte_b_no_abstract,p62,"sion classes, including neuroprotective p62-positive inclusions versus dynamic and "
Q1_Super_Populares,22533435,6622,NACP; PARK1; PARK4; PD1; SNCA,sobreviveu,,
Q1_Super_Populares,34780565,3569,BSF2; HGF; HSF; IFNB2; IL-6; IL6,sobreviveu,,
Q1_Super_Populares,25810340,4088,HsT17436; JV15-2; MADH3; SMAD3,sobreviveu,,
Q1_Super_Populares,27136911,2100,ER-beta; ESR2; Erb; NR3A2,sobreviveu,,
Q1_Super_Populares,9605856,110806262,,descarte_nao_verificavel,,
Q1_Super_Populares,33625078,3077,HFE; HFE1; HLA-H,sobreviveu,,
Q1_Super_Populares,21485219,4318,CLG4B; MMP9,sobreviveu,,
Q1_Super_Populares,36073783,4292,COCA2; FCC2; HNPCC; HNPCC2; MLH-1; MLH1,sobreviveu,,
Q1_Super_Populares,9485454,2950,FAEES3; GST3; GSTP; GSTP1,descarte_a_fora_abstract,,
Q1_Super_Populares,26521100,1557,CPCJ; CYP2C; CYP2C19; P450IIC19,sobreviveu,,
Q1_Super_Populares,21245296,3077,HFE; HFE1; HLA-H,sobreviveu,,
Q1_Super_Populares,22213089,472,ATA; ATC; ATD; ATDC; ATM; TEL1; TELO1,descarte_b_no_abstract,ATM,Presence of ATM protein and residual kinase activity co
Q1_Super_Populares,16782382,5743,COX2; PTGS2,sobreviveu,,
Q1_Super_Populares,22673037,3569,BSF2; HGF; HSF; IFNB2; IL-6; IL6,sobreviveu,,
Q1_Super_Populares,34091499,672,BRCA1; BRCC1; FANCS; PPP1R53; RNF53,sobreviveu,,
Q1_Super_Populares,29648472,3606,IGIF; IL-18; IL-1g; IL18; IL1F4,sobreviveu,,
Q1_Super_Populares,20602615,348,AD2; APOE,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30605069,100302170,MIR1206; MIRN1206; hsa-mir-1206,sobreviveu,,
Q4_Cauda_Longa,12909339,441666,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31200545,151484,GCSIR; Lnc-ITM2C-1,sobreviveu,,
Q4_Cauda_Longa,9545639,6114,,sobreviveu,,
Q4_Cauda_Longa,38811828,122526782,CYDAER; RP11-295G20.2; TSNAX-DT,descarte_b_no_abstract,RP11-295G20.2,ature and the tumor-suppressive role of RP11-295G20.2 knockdown in lung adenocarcinoma.   End
Q4_Cauda_Longa,20843316,205147,AMER3; FAM123C; FLJ38377,sobreviveu,,
Q4_Cauda_Longa,36700469,100289410,MCF2L-AS1,sobreviveu,,
Q4_Cauda_Longa,36770940,100616121,MIR1268B; hsa-mir-1268b,sobreviveu,,
Q4_Cauda_Longa,7511052,105371807,BTR; SKAP1-AS2,descarte_b_no_abstract,BTR,"splicing to a novel sequence designated BTR for ""BT474 transcribed rearrangement."" "
Q4_Cauda_Longa,10777671,100918,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31282173,129293,C2orf89; TIKI1; TRABD2A,sobreviveu,,
Q4_Cauda_Longa,28635424,317668,,sobreviveu,,
Q4_Cauda_Longa,29046333,144093370,,descarte_nao_verificavel,,
Q4_Cauda_Longa,1612607,236,AKR1B1P2; ALDRP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9116028,2500,FTH1P7; FTHL7,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35616822,730091,LINC00886,sobreviveu,,
Q4_Cauda_Longa,24312300,391533,FLT1P1; LOC391533,descarte_b_no_abstract,LOC391533,"nship between lncRNAs and preeclampsia. LOC391533, LOC284100, and CEACAMP8 were evaluated"
Q4_Cauda_Longa,27160062,401296,LNCRI; lnc-RI,descarte_b_no_abstract,lnc-RI,Long noncoding RNA lnc-RI is a new regulator of mitosis via targe
Q4_Cauda_Longa,15203209,349633,C11orf34; PLET1,sobreviveu,,
Q4_Cauda_Longa,26476537,103752588,PACER; PACERR; PTGS2-AS1,descarte_b_no_abstract,PACER,P50-associated COX-2 extragenic RNA (PACER) overexpression promotes proliferation 
Q4_Cauda_Longa,38070791,79854,FLJ22639; LINC00115; NCRNA00115,sobreviveu,,
Q4_Cauda_Longa,31791845,100616262,MIR4701; hsa-mir-4701,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25092925,104472848,IGF1R-AS; IGF1R-AS1; IRAIN,sobreviveu,,
Q4_Cauda_Longa,27918561,550643,LINC01420; NBDY; NoBody,descarte_b_no_abstract,NoBody,otated P-body dissociating polypeptide (NoBody). NoBody interacts with mRNA decapping 
Q4_Cauda_Longa,6948764,6420,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32673063,100616136,MIR4430; hsa-mir-4430,sobreviveu,,
Q4_Cauda_Longa,34651202,100873942,,sobreviveu,,
Q4_Cauda_Longa,24501229,728448,PPIEL; PPIEP1,sobreviveu,,
Q4_Cauda_Longa,18794853,399716,LINC02656,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23085571,100379323,ERVW-2; ERVWE2; NTrenv,descarte_a_fora_abstract,,
Q4_Cauda_Longa,10092845,285189,PLGLA; PLGLA1; PLGP2,sobreviveu,,
Q4_Cauda_Longa,1676982,1157,CKBP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33414518,118421,C21orf100; HORAS5; LINC00161; NCRNA00161,sobreviveu,,
Q4_Cauda_Longa,17114284,554226,ANKRD30BL; ANKRD30BP3; NCRNA00164,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32572918,101101772,LINC00601,sobreviveu,,
Q4_Cauda_Longa,19089165,108281111,,descarte_nao_verificavel,,
Q4_Cauda_Longa,7798271,507,ATP5BL1; ATP5BP1; ATP5F1BP1; ATPMBL1; ATPSBL1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,14871852,404663,CT49; LINC01194; TAG,descarte_b_no_abstract,TAG,"ivity to melanoma.   Multiple isoforms (TAG-1, TAG-2a, TAG-2b, and TAG-2c) of a nov"
Q4_Cauda_Longa,32392798,100506779,BZRAP1-AS1; TSPOAP1-AS1,descarte_b_no_abstract,TSPOAP1-AS1,Hypermethylation of the TSPOAP1-AS1 Promoter May Be Associated with Obesity
Q4_Cauda_Longa,19915186,120126,UBTFL2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32969152,119545628,RENO1,descarte_b_no_abstract,RENO1,nt in mouse embryonic stem cells by the Reno1/Bahcc1 locus.   Mammalian genomes encod
Q4_Cauda_Longa,17098703,171559,HMGA1L2; HMGA1P2; HMGIYL2,sobreviveu,,
Q4_Cauda_Longa,37545364,100287559,ADPGK-AS1,sobreviveu,,
Q4_Cauda_Longa,23926254,100507003,GFY; Goofy,descarte_b_no_abstract,Goofy,Goofy coordinates the acuity of olfactory sig
Q4_Cauda_Longa,35127520,124905036,HEPFAL; KB-68A7.1; LINC03038,descarte_b_no_abstract,KB-68A7.1,KB-68A7.1 Inhibits Hepatocellular Carcinoma Devel
Q4_Cauda_Longa,1740338,4182,CD46P; CD46P1; MCPL,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9524820,50612,CXCL1P; CXCL1P1; GRO1P; GROP; MGSAP; SCYB1P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,2969697,2231,ADXP1; FDX1P1; FDXP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30177389,100616240,MIR4496; hsa-mir-4496,sobreviveu,,
Q4_Cauda_Longa,31251699,100313781,MIR718; hsa-mir-718,sobreviveu,,
Q4_Cauda_Longa,21895886,100847006,MIR5571; hsa-mir-5571,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34925460,125177376,AC093797.1; RP11-301L8.2; SORBS2-AS1,descarte_b_no_abstract,AC093797.1,AC093797.1 as a Potential Biomarker to Indicate th
Q4_Cauda_Longa,30317552,101928931,SEMA3B-AS1,sobreviveu,,
Q4_Cauda_Longa,23583979,144360,C12orf67; FAM191B; FLJ32894; LINC00477,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11340635,84366,C17orf92; PRAC; PRAC1,sobreviveu,,
Q4_Cauda_Longa,36523161,401720,FIGNL2,sobreviveu,,
Q4_Cauda_Longa,9689108,729816,DHFRP2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,29101731,100422945,MIR4326; hsa-mir-4326,sobreviveu,,
Q4_Cauda_Longa,34859848,100422841,MIR3174; hsa-mir-3174,sobreviveu,,
Q4_Cauda_Longa,10441517,23574,,descarte_nao_verificavel,,
Q4_Cauda_Longa,30733230,574029,DUSP5P; DUSP5P1; FLJ34941,descarte_b_no_abstract,DUSP5P1, Metastasis by Directly Inducing lncRNA DUSP5P1 and Associates with Patient Outcomes.  
Q4_Cauda_Longa,31718630,100507086,DLG1-AS1,descarte_b_no_abstract,DLG1-AS1,Altered expression of DLG1-AS1 distinguished papillary thyroid carcino
Q4_Cauda_Longa,6276389,28947,IGKJ4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30120975,101926947,C8orf23; LINC01617; NCRNA00249; XLOC_006844,sobreviveu,,
Q4_Cauda_Longa,31702994,102465141,MIR6165; hsa-mir-6165,sobreviveu,,
Q4_Cauda_Longa,34427876,100507206,LINC00943,sobreviveu,,
Q4_Cauda_Longa,15173246,724074,,descarte_nao_verificavel,,
Q4_Cauda_Longa,30707326,100847006,MIR5571; hsa-mir-5571,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11352565,260331,,descarte_nao_verificavel,,
Q4_Cauda_Longa,16488878,285888,CNPY1,descarte_b_no_abstract,CNPY1,"e report the identification of Canopy1 (Cnpy1), a novel MHB-specific, Saposin-related"
Q4_Cauda_Longa,34662402,132090437,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35364057,101927167,GATA2-AS1; GATA2AS,descarte_b_no_abstract,GATA2-AS1,LncRNA GATA2-AS1 suppresses esophageal squamous cell car
Q4_Cauda_Longa,11125144,64851,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33425728,105379407,AP000439.2; AP000439.3; CUPID2; LINC02747,descarte_b_no_abstract,LINC02747,Long Non-Coding RNA LINC02747 Promotes the Proliferation of Clear Cel
Q4_Cauda_Longa,15616553,728888,NPIPB11,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35707591,441670,OR4M1,sobreviveu,,
Q4_Cauda_Longa,9334239,108663984,,descarte_nao_verificavel,,
Q4_Cauda_Longa,11566096,55999,NXF4,sobreviveu,,
Q4_Cauda_Longa,35399640,125177374,AF178030.2; TRPS1-AS1,descarte_b_no_abstract,AF178030.2,ed by the Interaction between TRPS1 and AF178030.2 in Triple-Negative Breast Cancer.   Pac
Q4_Cauda_Longa,22067224,100862688,ERVK-11; N8.4; c3_E,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32083134,4576,LIMM; MT-TT; MTTT; trnT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9344655,144847,ESRRAP; ESRRAP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20463046,440895,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31488171,100616387,MIR3064; hsa-mir-3064,sobreviveu,,
Q4_Cauda_Longa,11932999,3341,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32894549,100126303,MIR890; MIRN890; hsa-mir-890,sobreviveu,,
Q4_Cauda_Longa,32857606,693127,MIR548A3; MIRN548A3; hsa-mir-548a-3,sobreviveu,,
Q4_Cauda_Longa,35657686,148756,LINC01131; OVAAL; OVAL; RMEL2,sobreviveu,,
Q4_Cauda_Longa,34644545,641455,ACT; P704P; POTE14beta; POTEM,descarte_a_fora_abstract,,
Q4_Cauda_Longa,8938448,6395,,descarte_nao_verificavel,,
Q4_Cauda_Longa,21173776,101929380,,descarte_nao_verificavel,,
Q4_Cauda_Longa,29630094,100616189,MIR4421; hsa-mir-4421,sobreviveu,,
Q4_Cauda_Longa,41444079,100507475,IADMP; IDH1-AS1,sobreviveu,,
Q4_Cauda_Longa,11882782,1918,EEF1A1P43; EEF1A3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17114178,7954,,descarte_nao_verificavel,,
Q4_Cauda_Longa,29700843,100130988,C7orf72; SPATA48; SPMIP7,sobreviveu,,
Q4_Cauda_Longa,39197579,574463,MIR519E; MIRN519E; hsa-mir-519e,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34731149,196047,EMX2-AS1; EMX2OS; NCRNA00045,sobreviveu,,
Q4_Cauda_Longa,7818533,100049076,GUSBP17,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35166026,102465449,MIR6751; hsa-mir-6751,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21909106,389641,LOC389641; PLACT1; TNFRSF10A-DT,descarte_b_no_abstract,LOC389641,"ility loci for exudative AMD: TNFRSF10A-LOC389641 on chromosome 8p21 (rs13278062, combine"
Q4_Cauda_Longa,25144376,101929664,HORMAD2-AS1; MTMR3-AS1; NONHSAG033653,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27617395,100271698,,descarte_nao_verificavel,,
Q4_Cauda_Longa,8761437,856,CATR1,sobreviveu,,
Q4_Cauda_Longa,19851445,653639,APT; LYPLA2L; LYPLA2P1; dJ570F3.6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9837827,50975,,sobreviveu,,
Q4_Cauda_Longa,38880921,90204,C20orf162; ZSWIM1; dJ337O18.5,sobreviveu,,
Q4_Cauda_Longa,24594601,103021164,CARLo-2; CASC21; LINC01244,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26467040,110599571,,descarte_nao_verificavel,,
Q4_Cauda_Longa,18282519,110740348,,descarte_nao_verificavel,,
Q4_Cauda_Longa,34076996,693199,MIR614; MIRN614; hsa-mir-614,sobreviveu,,
Q4_Cauda_Longa,27076786,101926975,,sobreviveu,,
Q4_Cauda_Longa,27434588,111082987,BGas; CFTR-AS1,sobreviveu,,
Q4_Cauda_Longa,34777698,100616234,MIR4454; hsa-mir-4454,sobreviveu,,
Q4_Cauda_Longa,12923069,127481,S100A7L3; S100A7P1; s100a7d,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38017487,101929328,KCNMA1-AS1,sobreviveu,,
Q4_Cauda_Longa,22258142,100861504,LINC00538; PROX1UT; Yiya,sobreviveu,,
Q4_Cauda_Longa,2883200,1157,CKBP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,2559024,485,ATP1B1P1; ATP1BL1,sobreviveu,,
Q4_Cauda_Longa,15689435,100996465,L1CAM-AS1; LCA10,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32188348,221241,C18orf20; HsT1235; LINC00305; MGC39571; NCRNA00305,sobreviveu,,
Q4_Cauda_Longa,28102759,109729182,DM1-AS,descarte_b_no_abstract,DM1-AS,ic significance of this antisense gene (DM1-AS) are largely unknown. Via a combinatori
Q4_Cauda_Longa,7635484,6466,SHC1P2; SHCL1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,14602913,692235,SNORD103B; U103B,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34931960,100616211,MIR4709; hsa-mir-4709,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31582214,103352670,LINC01419; PRLH1; TCONS_00014497,sobreviveu,,
Q4_Cauda_Longa,34378327,104326057,AC096655.1-002; GACAT1; LINC00876,sobreviveu,,
Q4_Cauda_Longa,33504453,147664,ENVV1; ERVV-1; FLJ32214; HERV-V1,sobreviveu,,
Q4_Cauda_Longa,32046432,100422876,MIR3148; hsa-mir-3148,sobreviveu,,
Q4_Cauda_Longa,35116115,105375674,LINC03044; Lnc524369,descarte_b_no_abstract,Lnc524369,Lnc524369 promotes hepatocellular carcinoma progr
Q4_Cauda_Longa,30341249,100885798,LINC00210; NCRNA00210; RP11-72L13.1,sobreviveu,,
Q4_Cauda_Longa,30670568,693135,MIR551A; MIRN551A; hsa-mir-551a,sobreviveu,,
Q4_Cauda_Longa,14639526,100996259,FAM106B,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25294924,104502417,MGAT3-AS1; TapSAKI,sobreviveu,,
Q4_Cauda_Longa,33509226,100302209,MIR1185-2; MIRN1185-2; hsa-mir-1185-2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,29507293,128598892,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32841458,100885798,LINC00210; NCRNA00210; RP11-72L13.1,sobreviveu,,
Q4_Cauda_Longa,15760889,730013,ABCC6P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12809671,2973,,descarte_nao_verificavel,,
Q4_Cauda_Longa,17110384,283093,OR4C12,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21408207,81328,OR4A15,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20301693,4575,MT-TS2; MTTS2; RP8; TRNS2,descarte_b_no_abstract,MT-TS2,"i>, <i>MT-TP</i>, <i>MT-TS1</i>, and <i>MT-TS2</i> have also been described in a subse"
Q4_Cauda_Longa,9730612,440366,HERC2P8,descarte_a_fora_abstract,,
Q4_Cauda_Longa,20363979,108169209,,descarte_nao_verificavel,,
Q4_Cauda_Longa,30528231,102723465,ELF3-AS1; ENST00000415582; SCAT7,descarte_b_no_abstract,ELF3-AS1,The lncRNA ELF3-AS1 promotes bladder cancer progression by 
Q4_Cauda_Longa,6201125,5185,PEPE,sobreviveu,,
Q4_Cauda_Longa,26050227,101927096,CLMAT3; SPARC-AS1,descarte_b_no_abstract,CLMAT3,"NA-CLMAT1-3, were verified. High lncRNA-CLMAT3 expression strongly correlated with liv"
Q4_Cauda_Longa,34516362,104797538,KCNMB2-AS1; RP11-385J1.2,descarte_b_no_abstract,KCNMB2-AS1,Long noncoding RNA KCNMB2-AS1 promotes the development of esophageal 
Q4_Cauda_Longa,16625320,111089947,,descarte_nao_verificavel,,
Q4_Cauda_Longa,22085899,100151657,RNU7-62P; U7.62,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12753399,107988038,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33318505,113839520,MIR3085; hsa-mir-3085,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16446976,100037266,,descarte_nao_verificavel,,
Q4_Cauda_Longa,30951563,100616241,MIR4717; hsa-mir-4717,sobreviveu,,
Q4_Cauda_Longa,37059803,26806,RNU44; SNORD44; U44,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31168873,110806308,GPC3-AS1,descarte_b_no_abstract,GPC3-AS1,ELK1-activated GPC3-AS1/GPC3 axis promotes the proliferation an
Q4_Cauda_Longa,8326501,4933,,descarte_nao_verificavel,,
Q4_Cauda_Longa,36576714,100652853,LINC01023,sobreviveu,,
Q4_Cauda_Longa,18293391,100359401,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20424473,27093,KCNMB2L; KCNMB3L; KCNMB3L1; KCNMB3P1; KCNMBLP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19111610,1156,,descarte_nao_verificavel,,
Q4_Cauda_Longa,1310151,26832,RNU5B; RNU5B-1; U5B1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1446828,111216290,,descarte_nao_verificavel,,
Q4_Cauda_Longa,15047173,497189,TIFAB,sobreviveu,,
Q4_Cauda_Longa,36647631,283663,LINC00926,sobreviveu,,
Q4_Cauda_Longa,9716664,390586,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33237828,100506115,GCRL1; LINC01272; PELATON; SMIM25,sobreviveu,,
Q4_Cauda_Longa,1581364,390221,FOLR1P; FOLR1P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26960425,339977,LRRC66,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16141793,54580,UGT1A2P; UGT1BP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25140149,283089,WDR11-AS1; WDR11-DT,descarte_b_no_abstract,WDR11-AS1,rodegeneration. A transcript variant of WDR11-AS1 gene (rs12261764) modified the associat
Q4_Cauda_Longa,16717440,23723,,sobreviveu,,
Q4_Cauda_Longa,11087823,105980073,,descarte_nao_verificavel,,
Q4_Cauda_Longa,33015776,102466911,MIR6785; hsa-mir-6785,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31870402,100874363,HOXC-AS1,sobreviveu,,
Q4_Cauda_Longa,23449627,651302,ZKSCAN8P1; ZNF192P1; ZNF389; ZNF389P; dJ265C24.4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12355400,337895,,descarte_nao_verificavel,,
Q4_Cauda_Longa,22500510,106635531,SNORA99,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11343300,117190,,descarte_nao_verificavel,,
Q4_Cauda_Longa,24578380,100507392,FLI1-AS1; SENCR,sobreviveu,,
Q4_Cauda_Longa,1718857,7495,XBP1; XBP1P1; XBPP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35163581,100996732,LINC02802,descarte_b_no_abstract,LINC02802,Long Non-Coding RNA LINC02802 Regulates In Vitro Sprouting Angiogenes
Q4_Cauda_Longa,31722199,391769,H3.Y; H3.Y.1; H3Y1,descarte_b_no_abstract,H3.Y,DUX4-Induced Histone Variants H3.X and H3.Y Mark DUX4 Target Genes for Expression. 
Q4_Cauda_Longa,26527144,647309,GEMC1; GMNC,sobreviveu,,
Q4_Cauda_Longa,17178844,284759,PTPN1L; PTPNS1L3; SIRPB2; dJ776F14.2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34707111,100499227,THY1-AS1; USP2-AS1; gLINC,descarte_b_no_abstract,USP2-AS1,c-Myc-activated USP2-AS1 suppresses senescence and promotes tumo
Q4_Cauda_Longa,15570621,105373450,ZPAXP; ZPX1P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,8005606,418,ART1P; ART2P; ARTC2AP; RT6,sobreviveu,,
Q4_Cauda_Longa,35296991,100616451,MIR4471; hsa-mir-4471,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27535846,780906,,sobreviveu,,
Q4_Cauda_Longa,35196185,100500813,MIR3646; hsa-mir-3646,sobreviveu,,
Q4_Cauda_Longa,2788608,281,AMY2P; AMYP1,sobreviveu,,
Q4_Cauda_Longa,26360614,100033411,DUXB,sobreviveu,,
Q4_Cauda_Longa,23472165,100287015,MCPH1-DT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22650316,286436,H2BFM; H2BM; H2BW2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33464477,100302136,MIR1252; MIRN1252; hsa-mir-1252,descarte_a_fora_abstract,,
Q4_Cauda_Longa,28000886,693216,MIR631; MIRN631; hsa-mir-631,sobreviveu,,
Q4_Cauda_Longa,12514748,149830,M8; PRNT,sobreviveu,,
Q4_Cauda_Longa,26158411,101927953,C5orf66-AS1; CTC-276P9.1; EPIST; Epist; XLH-36,sobreviveu,,
Q4_Cauda_Longa,20855565,135948,OR2F2; OR7-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33135346,105375368,DDX3ILA1; TCONS_00012883,descarte_b_no_abstract,TCONS_00012883,TCONS_00012883 promotes proliferation and metastasis v
Q4_Cauda_Longa,7479755,4611,MYCL1P1; MYCL2; MYCLP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38848293,151009,FLJ38359; LINC01106,sobreviveu,,
Q4_Cauda_Longa,21261979,388996,OTOP1P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37840133,100505692,FTO-IT1,sobreviveu,,
Q4_Cauda_Longa,30617187,100505666,DCST1-AS1; RP11-307C12.11,descarte_b_no_abstract,DCST1-AS1,LncRNA DCST1-AS1 functions as a competing endogenous RNA
Q4_Cauda_Longa,10728827,11223,D1F15S1A; MSPL-7; MSPL7; MST1L; MST1P; MST1P7; MSTP7; MSTP9,sobreviveu,,
Q4_Cauda_Longa,19077264,105373381,ECMXP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26487511,100526739,APITD1-CORT; CENPS-CORT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12935778,246750,,sobreviveu,,
Q4_Cauda_Longa,25303483,101928337,PTCSC2,sobreviveu,,
Q4_Cauda_Longa,8307579,2942,GSTA6P; GSTAP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26595768,112590798,,sobreviveu,,
Q4_Cauda_Longa,34732716,79919,C2orf54; FLJ22671; MAB21L4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33393726,101928687,A-ROD; LINC01468; LNCAROD; lnc-MBL2-4,descarte_b_no_abstract,LNCAROD, Polymorphism and the Intergenic Region LNCAROD/DKK1 With Behcet's Disease.   OBJECTIVE
Q4_Cauda_Longa,24324551,286059,DR5-AS; TNFRSF10B-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,40068798,389158,PLSCR5,sobreviveu,,
Q4_Cauda_Longa,15302935,90233,DKFZp686H1038; ZNF551,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21768215,101928231,CT69,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21326906,113664107,,descarte_nao_verificavel,,
Q4_Cauda_Longa,3133445,28395,IGHV4-34,descarte_a_fora_abstract,,
Q4_Cauda_Longa,7759099,5088,PBX2; PBX2P1; PBXP1,descarte_b_no_abstract,PBX2,"jor histocompatibility complex, encodes PBX2, a homeodomain-containing protein.   Re"
Q4_Cauda_Longa,29593321,102724571,GUARDIN; LINC01759; LNCTAM34A; TP53LC18,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22581228,100861550,HI-LNC71; PDX1-AS1; PLUT; PLUTO,descarte_a_fora_abstract,,
Q4_Cauda_Longa,28415780,101978785,PCAT14,sobreviveu,,
Q4_Cauda_Longa,36118523,100499466,CALA; LINC00674,sobreviveu,,
Q4_Cauda_Longa,19182517,107080552,,descarte_nao_verificavel,,
Q4_Cauda_Longa,7539809,6085,RNY3; hY3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34935307,338758,ATP2B1-AS1; LINC00936,descarte_b_no_abstract,ATP2B1-AS1,Long non-coding ribonucleic acid ATP2B1-AS1 modulates endothelial permeability thro
Q4_Cauda_Longa,31138789,90827,KR19; ZNF479,sobreviveu,,
Q4_Cauda_Longa,36190397,100302196,MIR1234; MIRN1234; hsa-mir-1234,sobreviveu,,
Q4_Cauda_Longa,32980991,100505495,LINC01190; LOC100505495; PCAT19,sobreviveu,,
Q4_Cauda_Longa,26856702,110121290,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35050429,100616293,MIR4510; hsa-mir-4510,sobreviveu,,
Q4_Cauda_Longa,31504670,735301,DKFZp686N06141; NCRNA00062; SNHG9,sobreviveu,,
Q4_Cauda_Longa,22934245,106728414,,sobreviveu,,
Q4_Cauda_Longa,7085778,100529141,LGTN,sobreviveu,,
Q4_Cauda_Longa,33089970,728190,FAM22A-AS1; NUTM2A-AS1,descarte_b_no_abstract,NUTM2A-AS1,LncRNA NUTM2A-AS1 positively modulates TET1 and HIF-1A to
Q4_Cauda_Longa,32468015,117981787,MAP3K4-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27517498,115891964,MIR223HG; linc-223,sobreviveu,,
Q4_Cauda_Longa,15452352,493862,,descarte_nao_verificavel,,
Q4_Cauda_Longa,30657560,693195,MIR610; MIRN610; hsa-mir-610,sobreviveu,,
Q4_Cauda_Longa,16701883,108251801,,descarte_nao_verificavel,,
Q4_Cauda_Longa,21206914,102725023,,descarte_nao_verificavel,,
Q4_Cauda_Longa,23034410,102465695,MIR7160; hsa-mir-7160,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17668008,107275224,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20494980,114041,B3GALT5-AS1; C21orf88,descarte_a_fora_abstract,,
